cid,model,badge,badgedetail,formyear,mileage,price,color,accident
31151797,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,49377,1170,쥐색,rearDoorLeft
30794091,"아반떼 AD","1.6 GDI 스타일","",2017,58248,1070,청색,
31057786,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,9200,1370,은색,
30431462,"아반떼 AD","1.6 GDI 프리미엄","",2016,58014,1450,쥐색,
31045627,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2017,89386,1330,흰색,
30970740,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,40468,1380,흰색,rearDoorRight
30812681,"아반떼 AD","1.6 GDI 모던","스페셜",2016,79183,1470,흰색,
31234062,"아반떼 AD","1.6 GDI 스타일","",2016,79907,1090,은색,trunkLead
31142708,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,87865,1180,흰색,hood
30356152,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,70380,1350,흰색,
31147062,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,37106,1430,흰색,rearDoorRight
30883144,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,29890,1430,쥐색,frontFenderRight|hood|frontDoorRight|radiatorSupport
31052521,"아반떼 AD","1.6 GDI 스마트","스페셜",2016,60845,1260,흰색,
31213155,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,40000,1330,은색,
30730633,"아반떼 AD","1.6 GDI 스마트","스페셜",2017,54000,1399,흰색,hood
31117593,"아반떼 AD","1.6 GDI 스타일","",2018,102500,950,흰색,roofPanel
30669262,"아반떼 AD","1.6 GDI 프리미엄","",2018,35700,1640,흰색,
31221679,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,99865,1119,흰색,hood|radiatorSupport
30365681,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,110907,990,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
31005756,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,91184,880,쥐색,hood|insidePanelLeft|radiatorSupport|frontFenderLeft
30847019,"아반떼 AD","1.6 GDI 스마트","스페셜",2016,163940,990,흰색,
30811990,"아반떼 AD","1.6 GDI 모던","스페셜",2017,135586,950,흰색,frontFenderRight|hood|frontFenderLeft
30998160,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,101414,940,청색,frontFenderRight|frontDoorRight|radiatorSupport
30864336,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,61917,1299,쥐색,
31090170,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,15026,1490,청색,
31041071,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,42809,1470,흰색,frontFenderRight
30829732,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,86204,1250,쥐색,
31165824,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,22168,1540,흰색,
30245192,"아반떼 AD","1.6 GDI 스마트","스페셜",2016,50000,1330,청색,
31225997,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,61000,1330,쥐색,radiatorSupport
29991055,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2017,61523,1100,청색,
31174252,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,77194,1259,흰색,frontDoorLeft|frontFenderLeft
31136695,"아반떼 AD","1.6 GDI 모던","스페셜",2016,135000,899,흰색,frontFenderRight|quarterPanelLeft|rearDoorLeft
30888894,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,57709,1390,흰색,frontFenderLeft
30135044,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,29636,1270,빨간색,
30986234,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,28479,1199,흰색,quarterPanelLeft|hood|trunkLead|radiatorSupport|frontFenderLeft|rearPanel
30818603,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,113766,1090,흰색,
31191630,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,60000,1370,은색,
30650267,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,53865,1360,검정색,frontFenderRight
31203705,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,58000,1030,흰색,frontSideMemberLeft|frontSideMemberRight|hood|radiatorSupport|frontFenderLeft
30924377,"아반떼 AD","1.6 GDI 모던","스페셜",2016,118069,1090,흰색,radiatorSupport|frontFenderLeft
31083118,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,80610,1300,흰색,
30876726,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,93400,1250,흰색,radiatorSupport
31189002,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,59000,1200,흰색,frontDoorLeft|frontFenderLeft|rearDoorLeft
30986675,"아반떼 AD","1.6 GDI 스마트","스페셜",2016,51594,1299,흰색,
30853224,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,56277,1149,흰색,quarterPanelLeft|rearDoorLeft
31002116,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,43296,1330,은색,frontFenderRight
31029898,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,47676,1150,흰색,frontFenderRight|hood|trunkLead|insidePanelLeft|radiatorSupport|frontFenderLeft
30741943,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,79523,1290,흰색,
30854522,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,77000,1350,흰색,
30854597,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,65000,1320,검정색,
30803061,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,70290,1230,흰색,frontFenderRight|frontDoorRight|radiatorSupport|frontFenderLeft
31205401,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,40318,1399,흰색,rearDoorRight
30806309,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,78728,1319,흰색,hood|radiatorSupport
30076382,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2018,76706,27,은회색,frontFenderRight|sideSillPanelRight|frontDoorRight
31173815,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,40313,26,흰색,rearDoorRight
31173858,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,78719,25,흰색,hood|radiatorSupport
29970287,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,68986,1300,쥐색,frontFenderRight|rearDoorRight
31037925,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2017,98140,1250,흰색,
30453675,"아반떼 AD","1.6 GDI 스타일","",2016,128100,950,흰색,sideSillPanelRight
30712822,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,50038,1280,흰색,frontFenderRight
31140769,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,70772,770,흰색,insidePanelRight|frontWheelHouseRight|frontFenderRight|frontSideMemberLeft|frontSideMemberRight|frontWheelHouseLeft|hood|insidePanelLeft|radiatorSupport|frontFenderLeft|rearDoorLeft|pillarPanelFrontLeft
30572842,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,31872,1390,은회색,
30901732,"아반떼 AD","1.6 GDI 스타일","",2017,119007,1100,흰색,frontFenderRight|hood|frontFenderLeft
29994413,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,36000,1350,쥐색,frontFenderRight
31087973,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,52699,1300,청색,
31007515,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,75624,1370,청색,
30116199,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,83167,1320,흰색,
30175427,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,59839,1310,청색,
31174898,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,60107,1190,흰색,frontFenderRight|hood
31174856,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,72739,1230,흰색,
31017012,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,49000,1380,흰색,
30822494,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,43583,1398,흰색,
31141255,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,33664,1444,흰색,
30705653,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,49923,1350,흰색,
31149823,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,120978,1250,흰색,frontFenderRight|hood
30163350,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,86087,1250,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
28038608,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,32499,1220,청색,
30947827,"아반떼 AD","1.6 GDI 프리미엄","",2018,49746,1620,흰색,
31078615,"아반떼 AD","1.6 GDI 프리미엄","",2016,104342,1470,쥐색,
30975645,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,46852,1090,흰색,frontSideMemberLeft|frontDoorLeft|insidePanelLeft|radiatorSupport|frontFenderLeft
31188322,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,127652,990,흰색,quarterPanelRight|trunkLead
31239532,"아반떼 AD","1.6 GDI 스타일","",2018,141542,980,흰색,frontFenderRight|frontDoorRight|rearDoorLeft
30693224,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,65392,899,흰색,insidePanelRight|frontWheelHouseRight|frontFenderRight|frontSideMemberLeft|frontPanel|frontSideMemberRight|frontWheelHouseLeft|hood|insidePanelLeft|frontFenderLeft
31187281,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,37700,1432,흰색,sideSillPanelRight
31197273,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,56400,1330,쥐색,
30912918,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,87174,1280,흰색,
30993363,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,19370,1530,흰색,
30827519,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,79322,1250,은색,
31037587,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,64779,1295,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
30308072,"아반떼 AD","1.6 GDI 프리미엄","",2017,45452,1550,흰색,
30969264,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,22300,1450,연금색,
30841837,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,23291,1520,흰색,
31178554,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,130316,1079,흰색,
31007905,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,22546,1400,은색,frontDoorRight
31007854,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,38932,1400,은색,rearDoorLeft
30114486,"아반떼 AD","1.6 GDI 스타일","",2018,58544,1200,흰색,
30742749,"아반떼 AD","1.6 GDI 스타일","",2018,66570,1250,흰색,
30505252,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,65966,1350,흰색,
30505138,"아반떼 AD","1.6 GDI 스타일","",2018,67816,1200,흰색,
30257146,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,79122,1220,쥐색,
30668144,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,67531,1190,흰색,frontFenderRight|hood|radiatorSupport
31001074,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,35000,1360,청색,hood
30265596,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,48743,1300,흰색,
30523415,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,107000,1270,흰색,frontFenderRight|rearDoorRight
30112401,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,35000,1270,은회색,
30989188,"아반떼 AD","1.6 GDI 스타일","",2016,138442,810,흰색,
31224800,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,43045,1350,쥐색,
31241325,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,63652,1330,검정색,
30693985,"아반떼 AD","1.6 GDI 스타일","",2016,131594,850,흰색,frontFenderRight|quarterPanelLeft|trunkLead
30793135,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,59642,1370,흰색,hood
30828295,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,83190,1350,흰색,
29941601,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,92457,1189,쥐색,frontDoorLeft|frontFenderLeft
31239723,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,19000,1440,흰색,frontFenderRight
31230831,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,33536,1360,쥐색,
31239009,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,111245,1080,흰색,rearDoorRight|quarterPanelLeft|frontDoorLeft|frontDoorRight|rearDoorLeft
31180300,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,54749,1390,청색,
31219058,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,44225,1450,쥐색,
31203609,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,56422,1460,흰색,hood
31180496,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,29002,1530,흰색,
31120251,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,22414,1550,흰색,
30839562,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,26543,1430,흰색,
30609884,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,77802,1299,청색,rearDoorRight
31229628,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,80449,1500,흰색,frontFenderLeft
31192183,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,15940,1540,검정색,
31135035,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,43000,1370,흰색,
31113556,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,35989,1460,흰색,
30393346,"아반떼 AD","1.6 GDI 스타일","",2017,153038,940,흰색,frontFenderRight|hood|radiatorSupport
31033050,"아반떼 AD","1.6 GDI 스마트","스페셜",2016,104780,1150,흰색,
31121637,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,125000,1150,흰색,hood
31114097,"아반떼 AD","1.6 GDI 스마트","스페셜",2017,27212,1490,흰색,
31235158,"아반떼 AD","1.6 GDI 스마트","스페셜",2018,42000,1550,흰색,
30948699,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,19873,1390,청색,
31148773,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,66286,1190,흰색,
30397752,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,94700,1040,흰색,
31143839,"아반떼 AD","1.6 GDI 스마트","스페셜",2016,70018,1290,은회색,
30722541,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,67124,1370,흰색,
31175649,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,91555,1080,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
31116678,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,83410,1265,흰색,frontFenderLeft
31116746,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,107395,1199,흰색,
31184490,"아반떼 AD","1.6 GDI 스타일","",2017,49585,890,흰색,insidePanelRight|frontWheelHouseRight|pillarPanelFrontRight|frontFenderRight|quarterPanelLeft|frontSideMemberRight|hood|trunkLead|radiatorSupport|frontFenderLeft
31217381,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,61573,1250,흰색,frontDoorRight
30314953,"아반떼 AD","1.6 GDI 스타일","",2018,85289,1029,흰색,
29816202,"아반떼 AD","1.6 GDI 스마트","스페셜",2018,110811,1180,흰색,
30720079,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,77875,1340,흰색,
29703112,"아반떼 AD","1.6 GDI 스타일","",2017,76963,890,은색,quarterPanelRight|rearPanel
31200645,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,55955,1250,쥐색,
30841925,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,48340,1100,은색,frontFenderRight|quarterPanelLeft|frontDoorRight|rearPanel
31175440,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,63559,1250,은색,
31175448,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,36992,1310,은회색,
31175461,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,58376,1210,은색,frontDoorLeft|rearDoorLeft
31175398,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,40332,1280,은색,
31175472,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,49993,1250,흰색,
31175510,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,15259,1340,은회색,
31175301,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,51565,1260,은색,
31175347,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,24654,1320,은색,
31175364,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,47456,1270,은색,
31175412,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,52374,1230,은색,
31175476,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,52362,1160,은색,
31175480,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,53770,1260,은색,
31175517,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,71115,1230,은회색,
31175499,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,57146,1230,은색,
31175505,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,64624,1250,은회색,
31175522,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,69847,1250,은회색,
31164714,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,70222,1350,흰색,
31164639,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,57787,1350,흰색,frontFenderRight|radiatorSupport
31169698,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,85000,1390,흰색,
31078434,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,99740,1230,흰색,trunkLead
31160191,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,56933,1400,흰색,sideSillPanelRight
31024788,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,34000,1230,빨간색,
30911043,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2017,61085,1520,흰색,sideSillPanelRight
31149061,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,70126,1350,흰색,frontFenderRight|hood|frontFenderLeft
30540329,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,123631,990,흰색,frontFenderRight|frontDoorRight|frontFenderLeft
30094150,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,55378,1350,흰색,trunkLead
29592865,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2018,37000,1449,쥐색,
30609719,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,43232,1360,은색,
30923343,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,51445,1420,흰색,frontDoorLeft|frontFenderLeft
31063635,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,61102,1350,흰색,
31057741,"아반떼 AD","1.6 GDI 스마트","스페셜",2017,60000,1390,흰색,
31038632,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,50555,1260,쥐색,
31030334,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,26872,1270,쥐색,
30916721,"아반떼 AD","1.6 GDI 프리미엄","",2016,97237,1330,흰색,hood|frontFenderLeft
31152184,"아반떼 (CN7)","1.6","인스퍼레이션",2021,20909,2390,흰색,
30954825,"아반떼 (CN7)","1.6","모던",2021,21023,2090,쥐색,
30996215,"아반떼 (CN7)","1.6","모던",2021,3736,1780,은색,frontFenderRight|crossMember|frontDoorLeft|radiatorSupport|frontFenderLeft|rearDoorLeft
30680125,"아반떼 (CN7)","1.6","인스퍼레이션",2021,2011,2450,쥐색,
30789519,"아반떼 (CN7)","1.6","인스퍼레이션",2021,8917,1820,쥐색,insidePanelRight|frontFenderRight|frontSideMemberLeft|frontSideMemberRight|frontWheelHouseLeft|hood|insidePanelLeft|radiatorSupport|frontFenderLeft
31144493,"아반떼 (CN7)","1.6","모던",2021,13128,1870,흰색,frontFenderRight|hood
31142122,"아반떼 (CN7)","1.6","모던",2021,1572,2199,흰색,
30805531,"아반떼 (CN7)","1.6","모던",2021,8248,1780,흰색,quarterPanelRight|quarterPanelLeft|trunkLead|trunkFloor|frontFenderLeft|rearPanel
31201872,"아반떼 (CN7)","1.6","모던",2021,1500,2200,쥐색,frontFenderRight
31178439,"아반떼 (CN7)","1.6","인스퍼레이션",2021,13122,2429,흰색,
31144210,"아반떼 (CN7)","1.6","모던",2021,16566,2199,빨간색,
31203975,"아반떼 (CN7)","1.6","모던",2021,14416,2259,쥐색,
31247836,"아반떼 (CN7)","1.6","인스퍼레이션",2021,21085,2499,쥐색,
30947624,"아반떼 (CN7)","1.6","인스퍼레이션",2021,17331,2290,쥐색,
30731454,"아반떼 (CN7)","1.6","인스퍼레이션",2021,2786,2450,쥐색,
31164012,"아반떼 (CN7)","1.6","모던",2021,20695,2099,흰색,
30824427,"아반떼 (CN7)","1.6","인스퍼레이션",2021,3593,2469,흰색,
30932242,"아반떼 (CN7)","1.6","모던",2021,21631,1980,청색,
31032174,"아반떼 (CN7)","1.6","스마트",2021,4457,1930,흰색,
31063517,"아반떼 (CN7)","1.6","인스퍼레이션",2021,8335,2450,흰색,
31213193,"아반떼 (CN7)","1.6","인스퍼레이션",2021,12401,2399,쥐색,
31120657,"아반떼 (CN7)","1.6","인스퍼레이션",2021,9110,2299,흰색,frontFenderLeft
31042362,"아반떼 (CN7)","1.6","모던",2021,6751,2130,흰색,
31053326,"아반떼 (CN7)","1.6","인스퍼레이션",2021,53065,2120,청색,
